room_id,date,quest_key,desc,reward,emoji
520,2025-12-08,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
520,2025-12-08,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-08,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
520,2025-12-08,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
520,2025-12-08,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
520,2025-12-08,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-09,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
520,2025-12-09,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
520,2025-12-09,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-09,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-09,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
520,2025-12-09,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
520,2025-12-09,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
520,2025-12-09,q_hug,給對方一個 30 秒的擁抱,30,🫂
520,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
520,2025-12-09,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
aaa,2025-12-09,q_compliment,用英文誇對方 5 句 (形容詞不重複),35,🌟
aaa,2025-12-09,q_feeling,用 'I feel...' 表達感受 (不說 You always),40,🧠
aaa,2025-12-09,q_gratitude,用英文說出 3 件感謝對方的事,35,💝
